IdCatalogoMonte;NumCatalogo;IdComunidad;IdProvincia;IdMunicipio;IdDemanialMonte;IdTitularidadMonte;Descripcion;Propietario;EsProtector;EsConsorciado
69550;-;1;20;54;;;Sin describir;;;
69551;-;1;20;60;;;Sin describir;;;
69552;-;1;20;71;;;Sin describir;;;
69553;-;1;20;75;;;Sin describir;;;
69554;-;1;20;904;;;Sin describir;;;
69555;-;1;20;905;;;Sin describir;;;
69556;-;1;20;907;;;Sin describir;;;
69557;-;1;20;3;;;Sin describir;;;
69558;-;1;20;16;;;Sin describir;;;
69559;-;1;20;17;;;Sin describir;;;
69560;-;1;20;18;;;Sin describir;;;
69561;-;1;20;20;;;Sin describir;;;
69562;-;1;20;27;;;Sin describir;;;
69563;-;1;20;39;;;Sin describir;;;
69564;-;1;20;61;;;Sin describir;;;
69565;-;1;20;66;;;Sin describir;;;
69566;-;1;20;79;;;Sin describir;;;
69567;-;1;20;81;;;Sin describir;;;
69568;-;1;48;999;;;Sin describir;;;
69569;-;1;48;10;;;Sin describir;;;
69570;-;1;48;14;;;Sin describir;;;
69571;-;1;48;35;;;Sin describir;;;
69572;-;1;48;38;;;Sin describir;;;
69573;-;1;48;40;;;Sin describir;;;
69574;-;1;48;43;;;Sin describir;;;
69575;-;1;48;53;;;Sin describir;;;
69576;-;1;48;56;;;Sin describir;;;
69577;-;1;48;61;;;Sin describir;;;
69578;-;1;48;64;;;Sin describir;;;
69579;-;1;48;69;;;Sin describir;;;
69580;-;1;48;77;;;Sin describir;;;
69581;-;1;48;85;;;Sin describir;;;
69582;-;1;48;89;;;Sin describir;;;
69583;-;1;48;21;;;Sin describir;;;
69584;-;1;48;28;;;Sin describir;;;
69585;-;1;48;31;;;Sin describir;;;
69586;-;1;48;33;;;Sin describir;;;
69587;-;1;48;41;;;Sin describir;;;
69588;-;1;48;46;;;Sin describir;;;
69589;-;1;48;48;;;Sin describir;;;
69590;-;1;48;62;;;Sin describir;;;
69591;-;1;48;66;;;Sin describir;;;
69592;-;1;48;67;;;Sin describir;;;
69593;-;1;48;68;;;Sin describir;;;
69594;-;1;48;76;;;Sin describir;;;
69595;-;1;48;79;;;Sin describir;;;
69596;-;1;48;906;;;Sin describir;;;
69597;-;1;48;907;;;Sin describir;;;
69598;-;1;48;908;;;Sin describir;;;
69599;-;1;48;909;;;Sin describir;;;
69600;-;1;48;911;;;Sin describir;;;
69601;-;1;48;914;;;Sin describir;;;
69602;-;1;48;1;;;Sin describir;;;
69603;-;1;48;3;;;Sin describir;;;
69604;-;1;48;19;;;Sin describir;;;
69605;-;1;48;27;;;Sin describir;;;
69606;-;1;48;32;;;Sin describir;;;
69607;-;1;48;34;;;Sin describir;;;
69608;-;1;48;39;;;Sin describir;;;
69609;-;1;48;55;;;Sin describir;;;
69610;-;1;48;58;;;Sin describir;;;
69611;-;1;48;59;;;Sin describir;;;
69612;-;1;48;91;;;Sin describir;;;
69613;-;1;48;92;;;Sin describir;;;
69614;-;1;48;95;;;Sin describir;;;
69615;-;1;48;910;;;Sin describir;;;
69616;-;1;48;4;;;Sin describir;;;
69617;-;1;48;7;;;Sin describir;;;
69618;-;1;48;18;;;Sin describir;;;
69619;-;1;48;30;;;Sin describir;;;
69620;-;1;48;47;;;Sin describir;;;
69621;-;1;48;49;;;Sin describir;;;
69622;-;1;48;57;;;Sin describir;;;
69623;-;1;48;60;;;Sin describir;;;
69624;-;1;48;63;;;Sin describir;;;
69625;-;1;48;70;;;Sin describir;;;
69626;-;1;48;73;;;Sin describir;;;
69627;-;1;48;915;;;Sin describir;;;
69628;-;1;48;5;;;Sin describir;;;
69629;-;1;48;6;;;Sin describir;;;
69630;-;1;48;9;;;Sin describir;;;
69631;-;1;48;23;;;Sin describir;;;
69632;-;1;48;24;;;Sin describir;;;
69633;-;1;48;25;;;Sin describir;;;
69634;-;1;48;26;;;Sin describir;;;
69635;-;1;48;65;;;Sin describir;;;
69636;-;1;48;72;;;Sin describir;;;
69637;-;1;48;74;;;Sin describir;;;
69638;-;1;48;75;;;Sin describir;;;
69639;-;1;48;88;;;Sin describir;;;
69640;-;1;48;93;;;Sin describir;;;
69641;-;1;48;94;;;Sin describir;;;
69642;-;1;48;8;;;Sin describir;;;
69643;-;1;48;22;;;Sin describir;;;
69644;-;1;48;37;;;Sin describir;;;
69645;-;1;48;42;;;Sin describir;;;
69646;-;1;48;51;;;Sin describir;;;
69647;-;1;48;86;;;Sin describir;;;
69648;-;1;48;87;;;Sin describir;;;
69649;-;1;48;90;;;Sin describir;;;
69650;-;1;48;96;;;Sin describir;;;
69651;-;1;48;2;;;Sin describir;;;
69652;-;1;48;11;;;Sin describir;;;
69653;-;1;48;13;;;Sin describir;;;
69654;-;1;48;15;;;Sin describir;;;
69655;-;1;48;16;;;Sin describir;;;
69656;-;1;48;20;;;Sin describir;;;
69657;-;1;48;29;;;Sin describir;;;
69658;-;1;48;36;;;Sin describir;;;
69659;-;1;48;44;;;Sin describir;;;
69660;-;1;48;52;;;Sin describir;;;
69661;-;1;48;54;;;Sin describir;;;
69662;-;1;48;71;;;Sin describir;;;
69663;-;1;48;78;;;Sin describir;;;
69664;-;1;48;80;;;Sin describir;;;
69665;-;1;48;81;;;Sin describir;;;
69666;-;1;48;82;;;Sin describir;;;
69667;-;1;48;83;;;Sin describir;;;
69668;-;1;48;84;;;Sin describir;;;
69669;-;1;48;97;;;Sin describir;;;
69670;-;1;48;901;;;Sin describir;;;
69671;-;1;48;902;;;Sin describir;;;
69672;-;1;48;903;;;Sin describir;;;
69673;-;1;48;904;;;Sin describir;;;
69674;-;1;48;905;;;Sin describir;;;
69675;-;1;48;912;;;Sin describir;;;
69676;-;1;48;913;;;Sin describir;;;
69677;-;2;8;999;;;Sin describir;;;
69678;-;2;17;998;;;Sin describir;;;
69679;-;2;17;999;;;Sin describir;;;
69680;-;2;25;998;;;Sin describir;;;
69681;-;2;25;999;;;Sin describir;;;
69682;-;2;43;999;;;Sin describir;;;
69683;-;2;8;82;;;Sin describir;;;
69684;-;2;17;7;;;Sin describir;;;
69685;-;2;17;8;;;Sin describir;;;
69686;-;2;17;9;;;Sin describir;;;
69687;-;2;17;23;;;Sin describir;;;
69688;-;2;17;27;;;Sin describir;;;
69689;-;2;17;28;;;Sin describir;;;
69690;-;2;17;33;;;Sin describir;;;
69691;-;2;17;83;;;Sin describir;;;
69692;-;2;17;95;;;Sin describir;;;
69693;-;2;17;101;;;Sin describir;;;
69694;-;2;17;103;;;Sin describir;;;
69695;-;2;17;116;;;Sin describir;;;
69696;-;2;17;146;;;Sin describir;;;
69697;-;2;17;148;;;Sin describir;;;
69698;-;2;17;150;;;Sin describir;;;
69699;-;2;17;159;;;Sin describir;;;
69700;-;2;17;164;;;Sin describir;;;
69701;-;2;17;180;4;2;Farners;Ajuntament de Santa Coloma de Farners;;
69702;-;2;17;189;;;Sin describir;;;
69703;-;2;17;193;;;Sin describir;;;
69704;-;2;17;194;;;Sin describir;;;
69705;-;2;17;202;;;Sin describir;;;
69706;-;2;17;213;;;Sin describir;;;
69707;-;2;17;233;;;Sin describir;;;
69708;-;2;17;903;;;Sin describir;;;
69709;-;2;25;64;;;Sin describir;;;
69710;-;2;25;75;;;Sin describir;;;
69711;-;2;25;111;;;Sin describir;;;
69712;-;2;25;124;;;Sin describir;;;
69713;-;2;25;129;;;Sin describir;;;
69714;-;2;25;136;;;Sin describir;;;
69715;-;2;25;146;;;Sin describir;;;
69716;-;2;25;148;;;Sin describir;;;
69717;-;2;25;151;;;Sin describir;;;
69718;-;2;25;163;;;Sin describir;;;
69719;-;2;25;166;;;Sin describir;;;
69720;-;2;25;167;;;Sin describir;;;
69721;-;2;25;186;;;Sin describir;;;
69722;-;2;25;193;;;Sin describir;;;
69723;-;2;25;207;;;Sin describir;;;
69724;-;2;43;12;;;Sin describir;;;
69725;-;2;43;43;;;Sin describir;;;
69726;-;2;43;47;;;Sin describir;;;
69727;-;2;43;50;;;Sin describir;;;
69728;-;2;43;95;;;Sin describir;;;
69729;-;2;43;97;;;Sin describir;;;
69730;-;2;43;100;;;Sin describir;;;
69731;-;2;43;103;;;Sin describir;;;
69732;-;2;43;109;;;Sin describir;;;
69733;-;2;43;111;;;Sin describir;;;
69734;-;2;43;122;;;Sin describir;;;
69735;-;2;43;126;;;Sin describir;;;
69736;-;2;43;131;;;Sin describir;;;
69737;-;2;43;135;;;Sin describir;;;
69738;-;2;43;144;;;Sin describir;;;
69739;-;2;43;148;;;Sin describir;;;
69740;-;2;43;153;;;Sin describir;;;
69741;-;2;43;164;;;Sin describir;;;
69742;-;2;43;166;;;Sin describir;;;
69743;-;2;43;171;;;Sin describir;;;
69744;-;2;43;905;;;Sin describir;;;
69745;-;2;43;907;;;Sin describir;;;
69746;-;2;43;18;;;Sin describir;;;
69747;-;2;43;22;;;Sin describir;;;
69748;-;2;43;32;;;Sin describir;;;
69749;-;2;43;41;;;Sin describir;;;
69750;-;2;43;48;;;Sin describir;;;
69751;-;2;43;56;;;Sin describir;;;
69752;-;2;43;64;;;Sin describir;;;
69753;-;2;43;106;;;Sin describir;;;
69754;-;2;43;110;;;Sin describir;;;
69755;-;2;43;117;;;Sin describir;;;
69756;-;2;43;175;;;Sin describir;;;
69757;-;2;25;3;;;Sin describir;;;
69758;-;2;25;27;;;Sin describir;;;
69759;-;2;25;46;;;Sin describir;;;
69760;-;2;25;50;;;Sin describir;;;
69761;-;2;25;70;;;Sin describir;;;
69762;-;2;25;74;;;Sin describir;;;
69763;-;2;25;96;;;Sin describir;;;
69764;-;2;25;109;;;Sin describir;;;
69765;-;2;25;130;;;Sin describir;;;
69766;-;2;25;145;;;Sin describir;;;
69767;-;2;25;154;;;Sin describir;;;
69768;-;2;25;157;;;Sin describir;;;
69769;-;2;25;181;;;Sin describir;;;
69770;-;2;25;217;;;Sin describir;;;
69771;-;2;25;225;;;Sin describir;;;
69772;-;2;25;238;;;Sin describir;;;
69773;-;2;25;242;;;Sin describir;;;
69774;-;2;25;244;;;Sin describir;;;
69775;-;2;25;902;;;Sin describir;;;
69776;-;2;25;25;;;Sin describir;;;
69777;-;2;25;31;;;Sin describir;;;
69778;-;2;25;45;;;Sin describir;;;
69779;-;2;25;57;;;Sin describir;;;
69780;-;2;25;59;;;Sin describir;;;
69781;-;2;25;63;;;Sin describir;;;
69782;-;2;25;121;;;Sin describir;;;
69783;-;2;25;247;;;Sin describir;;;
69784;-;2;8;51;;;Sin describir;;;
69785;-;2;8;54;;;Sin describir;;;
69786;-;2;8;87;;;Sin describir;;;
69787;-;2;8;120;;;Sin describir;;;
69788;-;2;8;125;;;Sin describir;;;
69789;-;2;8;156;;;Sin describir;;;
69790;-;2;8;167;;;Sin describir;;;
69791;-;2;8;179;;;Sin describir;;;
69792;-;2;8;180;;;Sin describir;;;
69793;-;2;8;184;;;Sin describir;;;
69794;-;2;8;187;;;Sin describir;;;
69795;-;2;8;205;;;Sin describir;;;
69796;-;2;8;223;;;Sin describir;;;
69797;-;2;8;238;;;Sin describir;;;
69798;-;2;8;252;;;Sin describir;;;
69799;-;2;8;266;;;Sin describir;;;
69800;-;2;8;267;;;Sin describir;;;
69801;-;2;8;279;;;Sin describir;;;
69802;-;2;8;290;;;Sin describir;;;
69803;-;2;8;291;;;Sin describir;;;
69804;-;2;8;300;;;Sin describir;;;
69805;-;2;8;904;;;Sin describir;;;
69806;-;2;8;5;;;Sin describir;;;
69807;-;2;8;14;;;Sin describir;;;
69808;-;2;8;23;;;Sin describir;;;
69809;-;2;8;33;;;Sin describir;;;
69810;-;2;8;39;;;Sin describir;;;
69811;-;2;8;41;;;Sin describir;;;
69812;-;2;8;42;;;Sin describir;;;
69813;-;2;8;46;;;Sin describir;;;
69814;-;2;8;55;;;Sin describir;;;
69815;-;2;8;64;;;Sin describir;;;
69816;-;2;8;81;;;Sin describir;;;
69817;-;2;8;86;;;Sin describir;;;
69818;-;2;8;88;;;Sin describir;;;
69819;-;2;8;95;;;Sin describir;;;
69820;-;2;8;96;;;Sin describir;;;
69821;-;2;8;97;;;Sin describir;;;
69822;-;2;8;105;;;Sin describir;;;
69823;-;2;8;106;;;Sin describir;;;
69824;-;2;8;107;;;Sin describir;;;
69825;-;2;8;108;;;Sin describir;;;
69826;-;2;8;115;;;Sin describir;;;
69827;-;2;8;134;;;Sin describir;;;
69828;-;2;8;135;;;Sin describir;;;
69829;-;2;8;136;;;Sin describir;;;
69830;-;2;8;137;;;Sin describir;;;
69831;-;2;8;159;;;Sin describir;;;
69832;-;2;8;181;;;Sin describir;;;
69833;-;2;8;198;;;Sin describir;;;
69834;-;2;8;202;;;Sin describir;;;
69835;-;2;8;207;;;Sin describir;;;
69836;-;2;8;209;;;Sin describir;;;
69837;-;2;8;210;;;Sin describir;;;
69838;-;2;8;234;;;Sin describir;;;
69839;-;2;8;239;;;Sin describir;;;
69840;-;2;8;248;;;Sin describir;;;
69841;-;2;8;256;;;Sin describir;;;
69842;-;2;8;259;;;Sin describir;;;
69843;-;2;8;276;;;Sin describir;;;
69844;-;2;8;294;;;Sin describir;;;
69845;-;2;8;296;;;Sin describir;;;
69846;-;2;8;306;;;Sin describir;;;
69847;-;2;8;902;;;Sin describir;;;
69848;-;2;25;41;;;Sin describir;;;
69849;-;2;25;48;;;Sin describir;;;
69850;-;2;25;52;;;Sin describir;;;
69851;-;2;25;68;;;Sin describir;;;
69852;-;2;25;93;;;Sin describir;;;
69853;-;2;25;99;;;Sin describir;;;
69854;-;2;25;113;;;Sin describir;;;
69855;-;2;25;122;;;Sin describir;;;
69856;-;2;25;135;;;Sin describir;;;
69857;-;2;25;137;;;Sin describir;;;
69858;-;2;25;158;;;Sin describir;;;
69859;-;2;25;168;;;Sin describir;;;
69860;-;2;25;205;;;Sin describir;;;
69861;-;2;25;230;;;Sin describir;;;
69862;-;2;25;248;;;Sin describir;;;
69863;-;2;25;252;;;Sin describir;;;
69864;-;2;17;15;;;Sin describir;;;
69865;-;2;17;35;;;Sin describir;;;
69866;-;2;17;56;;;Sin describir;;;
69867;-;2;17;58;;;Sin describir;;;
69868;-;2;17;65;;;Sin describir;;;
69869;-;2;17;71;;;Sin describir;;;
69870;-;2;17;123;;;Sin describir;;;
69871;-;2;17;137;;;Sin describir;;;
69872;-;2;17;174;;;Sin describir;;;
69873;-;2;17;190;;;Sin describir;;;
69874;-;2;17;218;;;Sin describir;;;
69875;-;2;25;176;;;Sin describir;;;
69876;-;2;43;23;;;Sin describir;;;
69877;-;2;43;27;;;Sin describir;;;
69878;-;2;43;35;;;Sin describir;;;
69879;-;2;43;40;;;Sin describir;;;
69880;-;2;43;49;;;Sin describir;;;
69881;-;2;43;55;;;Sin describir;;;
69882;-;2;43;58;;;Sin describir;;;
69883;-;2;43;69;;;Sin describir;;;
69884;-;2;43;70;;;Sin describir;;;
69885;-;2;43;72;;;Sin describir;;;
69886;-;2;43;75;;;Sin describir;;;
69887;-;2;43;76;;;Sin describir;;;
69888;-;2;43;82;;;Sin describir;;;
69889;-;2;43;85;;;Sin describir;;;
69890;-;2;43;96;;;Sin describir;;;
69891;-;2;43;112;;;Sin describir;;;
69892;-;2;43;114;;;Sin describir;;;
69893;-;2;43;115;;;Sin describir;;;
69894;-;2;43;151;;;Sin describir;;;
69895;-;2;43;154;;;Sin describir;;;
69896;-;2;43;157;;;Sin describir;;;
69897;-;2;43;173;;;Sin describir;;;
69898;-;2;43;174;;;Sin describir;;;
69899;-;2;43;19;;;Sin describir;;;
69900;-;2;43;26;;;Sin describir;;;
69901;-;2;43;60;;;Sin describir;;;
69902;-;2;43;65;;;Sin describir;;;
69903;-;2;43;67;;;Sin describir;;;
69904;-;2;43;84;;;Sin describir;;;
69905;-;2;43;93;;;Sin describir;;;
69906;-;2;43;94;;;Sin describir;;;
69907;-;2;43;99;;;Sin describir;;;
69908;-;2;43;121;;;Sin describir;;;
69909;-;2;43;125;;;Sin describir;;;
69910;-;2;43;152;;;Sin describir;;;
69911;-;2;43;177;;;Sin describir;;;
69912;-;2;17;36;;;Sin describir;;;
69913;-;2;17;37;;;Sin describir;;;
69914;-;2;17;39;;;Sin describir;;;
69915;-;2;17;43;;;Sin describir;;;
69916;-;2;17;80;;;Sin describir;;;
69917;-;2;17;91;;;Sin describir;;;
69918;-;2;17;96;;;Sin describir;;;
69919;-;2;17;107;;;Sin describir;;;
69920;-;2;17;112;;;Sin describir;;;
69921;-;2;17;125;;;Sin describir;;;
69922;-;2;17;134;;;Sin describir;;;
69923;-;2;17;145;;;Sin describir;;;
69924;-;2;17;147;;;Sin describir;;;
69925;-;2;17;167;;;Sin describir;;;
69926;-;2;17;170;;;Sin describir;;;
69927;-;2;17;177;;;Sin describir;;;
69928;-;2;17;192;;;Sin describir;;;
69929;-;2;17;201;;;Sin describir;;;
69930;-;2;17;224;;;Sin describir;;;
69931;-;2;25;55;;;Sin describir;;;
69932;-;2;25;72;;;Sin describir;;;
69933;-;2;25;85;;;Sin describir;;;
69934;-;2;25;103;;;Sin describir;;;
69935;-;2;25;104;;;Sin describir;;;
69936;-;2;25;110;;;Sin describir;;;
69937;-;2;25;114;;;Sin describir;;;
69938;-;2;25;132;;;Sin describir;;;
69939;-;2;25;141;;;Sin describir;;;
69940;-;2;25;143;;;Sin describir;;;
69941;-;2;25;152;;;Sin describir;;;
69942;-;2;25;191;;;Sin describir;;;
69943;-;2;25;192;;;Sin describir;;;
69944;-;2;25;194;;;Sin describir;;;
69945;-;2;25;197;;;Sin describir;;;
69946;-;2;25;216;;;Sin describir;;;
69947;-;2;25;219;;;Sin describir;;;
69948;-;2;25;223;;;Sin describir;;;
69949;-;2;25;905;;;Sin describir;;;
69950;-;2;25;907;;;Sin describir;;;
69951;-;2;25;911;;;Sin describir;;;
69952;-;2;25;4;;;Sin describir;;;
69953;-;2;25;7;;;Sin describir;;;
69954;-;2;25;10;;;Sin describir;;;
69955;-;2;25;11;;;Sin describir;;;
69956;-;2;25;12;;;Sin describir;;;
69957;-;2;25;13;;;Sin describir;;;
69958;-;2;25;14;;;Sin describir;;;
69959;-;2;25;16;;;Sin describir;;;
69960;-;2;25;19;;;Sin describir;;;
69961;-;2;25;20;;;Sin describir;;;
69962;-;2;25;23;;;Sin describir;;;
69963;-;2;25;33;;;Sin describir;;;
69964;-;2;25;36;;;Sin describir;;;
69965;-;2;25;53;;;Sin describir;;;
69966;-;2;25;78;;;Sin describir;;;
69967;-;2;25;102;;;Sin describir;;;
69968;-;2;25;120;;;Sin describir;;;
69969;-;2;25;125;;;Sin describir;;;
69970;-;2;25;133;;;Sin describir;;;
69971;-;2;25;142;;;Sin describir;;;
69972;-;2;25;174;;;Sin describir;;;
69973;-;2;25;182;;;Sin describir;;;
69974;-;2;25;189;;;Sin describir;;;
69975;-;2;25;200;;;Sin describir;;;
69976;-;2;25;210;;;Sin describir;;;
69977;-;2;25;211;;;Sin describir;;;
69978;-;2;25;212;;;Sin describir;;;
69979;-;2;25;226;;;Sin describir;;;
69980;-;2;25;228;;;Sin describir;;;
69981;-;2;25;233;;;Sin describir;;;
69982;-;2;25;251;;;Sin describir;;;
69983;-;2;25;254;;;Sin describir;;;
69984;-;2;25;912;;;Sin describir;;;
69985;-;2;17;2;;;Sin describir;;;
69986;-;2;17;20;;;Sin describir;;;
69987;-;2;17;25;;;Sin describir;;;
69988;-;2;17;38;;;Sin describir;;;
69989;-;2;17;40;;;Sin describir;;;
69990;-;2;17;44;;;Sin describir;;;
69991;-;2;17;49;;;Sin describir;;;
69992;-;2;17;50;;;Sin describir;;;
69993;-;2;17;67;;;Sin describir;;;
69994;-;2;17;73;;;Sin describir;;;
69995;-;2;17;79;;;Sin describir;;;
69996;-;2;17;87;;;Sin describir;;;
69997;-;2;17;89;;;Sin describir;;;
69998;-;2;17;90;;;Sin describir;;;
69999;-;2;17;97;;;Sin describir;;;
70000;-;2;17;142;;;Sin describir;;;
70001;-;2;17;155;;;Sin describir;;;
70002;-;2;17;157;;;Sin describir;;;
70003;-;2;17;163;;;Sin describir;;;
70004;-;2;17;166;;;Sin describir;;;
70005;-;2;17;168;;;Sin describir;;;
70006;-;2;17;169;;;Sin describir;;;
70007;-;2;17;172;;;Sin describir;;;
70008;-;2;17;173;;;Sin describir;;;
70009;-;2;17;186;;;Sin describir;;;
70010;-;2;17;215;;;Sin describir;;;
70011;-;2;17;216;;;Sin describir;;;
70012;-;2;8;3;;;Sin describir;;;
70013;-;2;8;6;;;Sin describir;;;
70014;-;2;8;7;;;Sin describir;;;
70015;-;2;8;9;;;Sin describir;;;
70016;-;2;8;29;;;Sin describir;;;
70017;-;2;8;30;;;Sin describir;;;
70018;-;2;8;32;;;Sin describir;;;
70019;-;2;8;35;;;Sin describir;;;
70020;-;2;8;40;;;Sin describir;;;
70021;-;2;8;75;;;Sin describir;;;
70022;-;2;8;110;;;Sin describir;;;
70023;-;2;8;118;;;Sin describir;;;
70024;-;2;8;121;;;Sin describir;;;
70025;-;2;8;126;;;Sin describir;;;
70026;-;2;8;153;;;Sin describir;;;
70027;-;2;8;155;;;Sin describir;;;
70028;-;2;8;163;;;Sin describir;;;
70029;-;2;8;172;;;Sin describir;;;
70030;-;2;8;193;;;Sin describir;;;
70031;-;2;8;197;;;Sin describir;;;
70032;-;2;8;203;;;Sin describir;;;
70033;-;2;8;214;;;Sin describir;;;
70034;-;2;8;219;;;Sin describir;;;
70035;-;2;8;230;;;Sin describir;;;
70036;-;2;8;235;;;Sin describir;;;
70037;-;2;8;261;;;Sin describir;;;
70038;-;2;8;264;;;Sin describir;;;
70039;-;2;8;281;;;Sin describir;;;
70040;-;2;8;282;;;Sin describir;;;
70041;-;2;8;284;;;Sin describir;;;
70042;-;2;43;4;;;Sin describir;;;
70043;-;2;43;14;;;Sin describir;;;
70044;-;2;43;62;;;Sin describir;;;
70045;-;2;43;63;;;Sin describir;;;
70046;-;2;43;68;;;Sin describir;;;
70047;-;2;43;78;;;Sin describir;;;
70048;-;2;43;136;;;Sin describir;;;
70049;-;2;43;138;;;Sin describir;;;
70050;-;2;43;156;;;Sin describir;;;
70051;-;2;43;902;;;Sin describir;;;
70052;-;2;17;10;;;Sin describir;;;
70053;-;2;17;19;;;Sin describir;;;
70054;-;2;17;21;;;Sin describir;;;
70055;-;2;17;46;;;Sin describir;;;
70056;-;2;17;98;;;Sin describir;;;
70057;-;2;17;105;;;Sin describir;;;
70058;-;2;17;109;;;Sin describir;;;
70059;-;2;17;114;;;Sin describir;;;
70060;-;2;17;133;;;Sin describir;;;
70061;-;2;17;139;;;Sin describir;;;
70062;-;2;17;149;;;Sin describir;;;
70063;-;2;17;154;;;Sin describir;;;
70064;-;2;17;161;;;Sin describir;;;
70065;-;2;17;162;;;Sin describir;;;
70066;-;2;17;165;;;Sin describir;;;
70067;-;2;17;183;;;Sin describir;;;
70068;-;2;17;184;;;Sin describir;;;
70069;-;2;17;185;;;Sin describir;;;
70070;-;2;17;200;;;Sin describir;;;
70071;-;2;17;207;;;Sin describir;;;
70072;-;2;17;208;;;Sin describir;;;
70073;-;2;25;8;;;Sin describir;;;
70074;-;2;25;15;;;Sin describir;;;
70075;-;2;25;34;;;Sin describir;;;
70076;-;2;25;35;;;Sin describir;;;
70077;-;2;25;37;;;Sin describir;;;
70078;-;2;25;40;;;Sin describir;;;
70079;-;2;25;42;;;Sin describir;;;
70080;-;2;25;47;;;Sin describir;;;
70081;-;2;25;49;;;Sin describir;;;
70082;-;2;25;60;;;Sin describir;;;
70083;-;2;25;62;;;Sin describir;;;
70084;-;2;25;69;;;Sin describir;;;
70085;-;2;25;79;;;Sin describir;;;
70086;-;2;25;94;;;Sin describir;;;
70087;-;2;25;112;;;Sin describir;;;
70088;-;2;25;134;;;Sin describir;;;
70089;-;2;25;138;;;Sin describir;;;
70090;-;2;25;150;;;Sin describir;;;
70091;-;2;25;156;;;Sin describir;;;
70092;-;2;25;164;;;Sin describir;;;
70093;-;2;25;172;;;Sin describir;;;
70094;-;2;25;177;;;Sin describir;;;
70095;-;2;25;220;;;Sin describir;;;
70096;-;2;25;222;;;Sin describir;;;
70097;-;2;25;231;;;Sin describir;;;
70098;-;2;25;240;;;Sin describir;;;
70099;-;2;25;249;;;Sin describir;;;
70100;-;2;25;250;;;Sin describir;;;
70101;-;2;8;4;;;Sin describir;;;
70102;-;2;8;17;;;Sin describir;;;
70103;-;2;8;26;;;Sin describir;;;
70104;-;2;8;37;;;Sin describir;;;
70105;-;2;8;67;;;Sin describir;;;
70106;-;2;8;70;;;Sin describir;;;
70107;-;2;8;83;;;Sin describir;;;
70108;-;2;8;100;;;Sin describir;;;
70109;-;2;8;109;;;Sin describir;;;
70110;-;2;8;111;;;Sin describir;;;
70111;-;2;8;112;;;Sin describir;;;
70112;-;2;8;116;;;Sin describir;;;
70113;-;2;8;117;;;Sin describir;;;
70114;-;2;8;129;;;Sin describir;;;
70115;-;2;8;131;;;Sin describir;;;
70116;-;2;8;149;;;Sin describir;;;
70117;-;2;8;150;;;Sin describir;;;
70118;-;2;8;151;;;Sin describir;;;
70119;-;2;8;160;;;Sin describir;;;
70120;-;2;8;171;;;Sin describir;;;
70121;-;2;8;183;;;Sin describir;;;
70122;-;2;8;195;;;Sin describir;;;
70123;-;2;8;199;;;Sin describir;;;
70124;-;2;8;201;;;Sin describir;;;
70125;-;2;8;215;;;Sin describir;;;
70126;-;2;8;220;;;Sin describir;;;
70127;-;2;8;224;;;Sin describir;;;
70128;-;2;8;225;;;Sin describir;;;
70129;-;2;8;233;;;Sin describir;;;
70130;-;2;8;237;;;Sin describir;;;
70131;-;2;8;241;;;Sin describir;;;
70132;-;2;8;243;;;Sin describir;;;
70133;-;2;8;246;;;Sin describir;;;
70134;-;2;8;247;;;Sin describir;;;
70135;-;2;8;253;;;Sin describir;;;
70136;-;2;8;254;;;Sin describir;;;
70137;-;2;8;265;;;Sin describir;;;
70138;-;2;8;269;;;Sin describir;;;
70139;-;2;8;271;;;Sin describir;;;
70140;-;2;8;272;;;Sin describir;;;
70141;-;2;8;275;;;Sin describir;;;
70142;-;2;8;278;;;Sin describir;;;
70143;-;2;8;280;;;Sin describir;;;
70144;-;2;8;283;;;Sin describir;;;
70145;-;2;8;285;;;Sin describir;;;
70146;-;2;8;298;;;Sin describir;;;
70147;-;2;8;303;;;Sin describir;;;
70148;-;2;8;901;;;Sin describir;;;
70149;-;2;17;63;;;Sin describir;;;
70150;-;2;17;212;;;Sin describir;;;
70151;-;2;17;220;;;Sin describir;;;
70152;-;2;25;1;;;Sin describir;;;
70153;-;2;25;115;;;Sin describir;;;
70154;-;2;25;128;;;Sin describir;;;
70155;-;2;25;161;;;Sin describir;;;
70156;-;2;25;171;;;Sin describir;;;
70157;-;2;25;190;;;Sin describir;;;
70158;-;2;25;196;;;Sin describir;;;
70159;-;2;25;201;;;Sin describir;;;
70160;-;2;25;202;;;Sin describir;;;
70161;-;2;25;227;;;Sin describir;;;
70162;-;2;25;234;;;Sin describir;;;
70163;-;2;25;904;;;Sin describir;;;
70164;-;2;25;17;;;Sin describir;;;
70165;-;2;25;24;;;Sin describir;;;
70166;-;2;25;39;;;Sin describir;;;
70167;-;2;25;82;;;Sin describir;;;
70168;-;2;25;86;;;Sin describir;;;
70169;-;2;25;87;;;Sin describir;;;
70170;-;2;25;89;;;Sin describir;;;
70171;-;2;25;123;;;Sin describir;;;
70172;-;2;25;126;;;Sin describir;;;
70173;-;2;25;183;;;Sin describir;;;
70174;-;2;25;208;;;Sin describir;;;
70175;-;2;25;209;;;Sin describir;;;
70176;-;2;25;221;;;Sin describir;;;
70177;-;2;25;901;;;Sin describir;;;
70178;-;2;25;903;;;Sin describir;;;
70179;-;2;43;1;;;Sin describir;;;
70180;-;2;43;5;;;Sin describir;;;
