IdEstacionMeteorologica;Nombre;Huso;X;Y;codigoalternativo;identificadoraemet;fechabaja
310005;LUMBIER;;;;;;
310006;RONCESVALLES;;;;;;
310007;DONEZTEBE-SANTESTEBAN;;;;;;
310008;ETXARRI-ARANAZ;;;;;;
310009;TUDELA-VALDETELLAS;;;;;;
310010;GORRAMENDI;30;626330;4785520;;;
310011;ORREAGA-RONCESVALLES;;;;;;
310012;OSKOTZ;30;601463;4756774;;;
310013;SARTAGUDA;30;578235;4690609;;;
310014;PAMPLONA GN;0;0;0;;;
310015;BAZTAN, IRURITA;;;;;1002Y;
310016;PAMPLONA, AEROPUERTO;;;;;9263D;
310017;ARANGUREN, ILUNDAIN;;;;;9263X;
310018;CADREITA;;;;;9283X;
310019;BARDENAS REALES, BASE AÉREA;;;;;9294E;
320001;Rus;29;525592;4778204;;;2017-02-08T00:00:00
320009;Maroxo;29;569439;4748566;;;2017-02-08T00:00:00
320011;Costa;29;523695;4738310;;;2017-02-08T00:00:00
320013;Xustas;29;623253;4782264;;;2017-02-08T00:00:00
320051;Camanzo;29;555730;4736527;;;2017-02-08T00:00:00
320055;Entenza;29;536200;4657564;;;2017-02-08T00:00:00
320061;Areeiro;29;526855;4694795;;;2017-02-08T00:00:00
320081;Sin referencia en FIRESP;29;0;0;;;2019-07-01T00:00:00
320091;Sin referencia en FIRESP;29;0;0;;;2019-07-01T00:00:00
320092;Sin referencia en FIRESP;29;0;0;;;2019-07-01T00:00:00
320111;Sin referencia en FIRESP;29;0;0;;;2019-07-01T00:00:00
321102;10109 - Amiudal;29;562671;4696094;;;
321201;10057 - Alto do Rodicio;29;616167;4683911;;;
321208;10112 - Gandarela;29;585218;4669572;;;
321211;10113 - Monte Medo;29;613105;4676596;;;
321213;10148 - Ourense;29;594817;4688560;;1690A;
321214;19031 - Pazo de Fontefiz;29;595705;4698128;;;
321303;10114 - As Petarelas;29;670227;4703278;;;
321305;10131 - Cabeza de Manzaneda;29;640352;4680067;;;
321306;10204 - Casaio;29;684090;4690015;;;
321309;10130 - Lardeira;29;682488;4693815;;;
321315;19033 - Ponte Boga;29;629066;4694003;;;
321316;10117 - San Xoán de Río;29;640150;4694917;;;
321317;10115 - Serra do Eixe;29;663999;4691161;;;
321321;10138 - Xares;29;673965;4675003;;;
321410;19038 - Laza;29;626368;4658372;;;
321412;10048 - O Invernadeiro;29;636834;4664380;;;
321418;10058 - Verín-Vilamaior;29;632660;4648169;;;
321419;10500 - Verín-Vilela;29;629355;4645740;;;
321420;10116 - Viana do Bolo;29;657809;4669648;;;
321504;10110 - Baltar;29;607055;4644615;;;
321507;10111 - Entrimo;29;574084;4644040;;;
321522;10119 - Xurés;29;585268;4639588;;;
323211;Sin referencia en FIRESP;29;0;0;;;2019-07-01T00:00:00
323212;A POBRA DE TRIVES;;;;;1631E;
323213;OURENSE,INSTITUTO;;;;;1690B;
323214;O CARBALLIÑO;;;;;1700X;
323215;XINZO DE LIMIA;;;;;1735X;
330039;Tineo. Base aérea;;;;;;
330093;Ibias. Base aérea;;;;;;
330595;Oviedo;;;;;1249X;
33114A;Parque de Bomberos de Proaza;;;;;;
33120A;Parque de Bomberos de Pravia;;;;;;
33300A;Parque Bomberos Villaviciosa;;;;;;
33500A;Parque de Bomberos de Llanes;;;;;;
33550A;P. Bomberos Cangas de Onís;;;;;;
33583A;Parque de Bomberos de Piloña;;;;;;
33682A;Parque de Bomberos de Mieres;;;;;;
33690A;Parque Bomberos de La Morgal;;;;;;
33700A;Parque de Bomberos de Valdés;;;;;;
33737A;P. Bomberos Grandas de Salime;;;;;;
33770A;Parque de Bomberos de Vegadeo;;;;;;
338009;Figueras/Castropol;;;;;1331A;
338010;Cabo Busto/Valdés;;;;;1283U;
338012;Cabo Peñas/Gozón;;;;;1210X;
338014;El Musel/Gijón;;;;;;
338015;Oviedo;;;;;1249I;
338016;Llanes;;;;;1183X;
338031;Valgrande, Pajares/Lena;;;;;1221D;
338052;Leitariegos/León;;;;;1542;
33810A;Parque de Bomberos de Ibias;;;;;;
33816A;P. Bomberos Cangas del Narcea;;;;;;
33840A;Parque de Bomberos de Somiedo;;;;;;
33850A;Parque de Bomberos de Grado;;;;;;
33879A;Parque de Bomberos de Tineo;;;;;;
33940A;P.B. S. Martín del Rey Aurelio;;;;;;
33993A;Parque Bomberos de Sobrescobio;;;;;;
33994a;GIJÓN, CAMPUS;;;;;1207U;
33995a;GIJÓN;;;;;1208;
33996a;GIJÓN. LA MERCED;;;;;1208A;
33997a;GIJÓN, PUERTO;;;;;1208H;
33998a;ASTURIAS AEROPUERTO;;;;;1212E;
34B001;Villaeles;0;0;0;;;
34B002;La Cerra;;;;;;
34I001;Torquemada;;;;;;
34I002;Villamuriel de Cerrato;;;;;;
34I003;Fuentes de Nava;;;;;;
34I004;Villaldo;;;;;;
34I005;Lantadilla;;;;;;
34I006;Herrera de Pisuerga;;;;;2235U;
34I007;Villaluenga de la Vega;;;;;;
34I008;Medina de Rioseco(VA);;;;;;
34I902;Valle Valdelucio (BU-09I002-);;;;;;
34I903;Lerma (BU -09I003-);;;;;;
34I905;Encinas de Esgueva (VA-47I005);;;;;;
34I908;Sahagún (LE-24I008-);;;;;;
34T001;Astudillo;;;;;;
34T002;La Cerra;;;;;;
34T003;Cocoto;;;;;;
34T004;Corcos;;;;;;
34T005;Cueva Dorada;;;;;;
34T006;Indiviso;;;;;;
34T007;Monte El Viejo;;;;;;
34T008;Morcorio;;;;;;
34T009;Peña Pico;;;;;;
34T010;Peña Tremaya;;;;;;
34T011;Rodiles;;;;;;
34T012;Santa Lucía;;;;;;
34T013;Valdemorata;;;;;;
34T014;Villaconancio;;;;;;
34T015;CARRIÓN DE LOS CONDES;;;;;2374X;
34T016;AUTILLA DEL PINO;;;;;2400E;
34T017;PALENCIA, OBSERVATORIO;;;;;2401;
350001;LANZAROTE AEROPUERTO;;;;;C029O;
350002;PÁJARA;;;;;C229J;
350003;FUERTEVENTURA AEROPUERTO;;;;;C249I;
350004;LA ALDEA DE SAN NICOLÁS;;;;;C619I;
350005;MOGÁN, PUERTO;;;;;C629X;
350006;GRAN CANARIA AEROPUERTO;;;;;C649I;
350007;SAN CRISTOBAL;;;;;C659H;
350008;PL. DE LA FERIA;;;;;C659M;
350009;MASPALOMAS;;;;;C689E;
350010;TEGUISE;;;;;C839I;
361611;10158 - Lalín;29;573054;4722816;;;
361617;Pazo Ortigueira;29;547014;4735321;;;2017-02-08T00:00:00
361618;10120 - Pereira;29;555805;4720275;;;
361624;10122 - Serra do Faro;29;587549;4714705;;;
361707;19048 - Cequeliños;29;560855;4664930;;;
361713;19057 - Meder;29;546067;4663091;;;
361721;10063 - Queimadelos;29;547155;4674955;;;
361803;19047 - As Eiras;29;517275;4642939;;;
361805;10091 - Castro Vicaludo;29;511076;4649174;;;
361809;10086 - Fornelos de Montes;29;549421;4684962;;;
361810;10125 - Illas Cíes;29;507552;4673299;;;
361814;10060 - Monte Aloia;29;526509;4658556;;;
361815;10154 - O Viso;29;532800;4685464;;;
361820;14001 - Porto de Vigo;29;522469;4676648;;;
361825;19058 - Soutomaior;29;535558;4686194;;;
361827;10142 - Vigo;29;523637;4674906;;;
361828;10161 - Vigo-Campus;29;525925;4668694;;;
361901;19070 - A Armenteira;29;521203;4701790;;;
361902;19069 - A Lanzada;29;510189;4700572;;;
361904;10127 - Caldas de Reis;29;531252;4715950;;;
361906;10067 - Castrove;29;524306;4700815;;;
361908;10085 - Corón;29;516020;4714207;;;
361912;10064 - Lourizán;29;527624;4695274;;;
361916;10126 - Ons;29;505247;4692206;;;
361919;19072 - Ponte Caldelas;29;540637;4693552;;;
361922;10121 - Rebordelo;29;540861;4701812;;;
361923;10129 - Sanxenxo;29;516552;4694555;;;
361926;19046 - Tremoedo;29;517695;4709752;;;
361929;10133 - Xesteiras;29;533901;4724877;;;
361930;PONTEVEDRA, INSTITUTO;;;;;1484;
361931;PONTEVEDRA;;;;;1484C;
361932;VIGO AEROPUERTO;;;;;1495;
370001;Meteologica;;;;;;
37B001;El Bodón;;;;;;
37B002;El Maillo;;;;;;
37B003;Vitigudino;;;;;;
37B004;Matacán;;;;;;
37I001;Ciudad Rodrigo;;;;;;
37I002;Aldearrubia;;;;;;
37T001;Alto del Copero;;;;;;
37T002;Baldío y Sierra;;;;;;
37T003;Jalama;;;;;;
37T004;Paso Malo;;;;;;
37T005;Peña Carbonera;;;;;;
37T006;Peña de Francia;;;;;;
37T007;Peña Negra;;;;;;
37T008;Peña Palomas;;;;;;
37T009;Pico Cervero;;;;;;
37T010;Pozo Airón;;;;;;
37T011;Pozo Moros;;;;;;
37T012;Sierra del Cubo;;;;;;
37T013;Cerezal de Peñahorcada;;;;;;
37T014;LA COVATILLA, ESTACIÓN ESQUÍ;;;;;2491C;
37T015;SALAMANCA AEROPUERTO;;;;;2867;
37T016;SALAMANCA;;;;;2870;
37T017;VITIGUDINO;;;;;2916A;
37T018;SAELICES EL CHICO;;;;;2946X;
380603;El Time;;;;;;
380604;El Paso;0;0;0;;;
380605;Miraflores;0;0;0;;;
380606;San Isidro;0;0;0;;;
380607;Las Tricias;0;0;0;;;
380608;Base Brif;0;0;0;;;
380609;Cumbre Nueva;0;0;0;;;
380610;Torre Incendios Mercadel;0;0;0;;;
380611;Jinama;0;0;0;;;
380612;Hoya del Morcillo;0;0;0;;;
380613;Tembárgena;0;0;0;;;
380614;Tajusara;0;0;0;;;
380615;TAZACORTE;;;;;C129Z;
380616;LA PALMA AEROPUERTO;;;;;C139E;
380617;SAN SEBASTIÁN DE LA GOMERA;;;;;C329Z;
380618;TENERIFE SUR AEROPUERTO;;;;;C429I;
380619;IZAÑA;;;;;C430E;
380620;GÜÍMAR;;;;;C439J;
380621;TENERIFE NORTE AEROPUERTO;;;;;C447A;
380622;STA.CRUZ DE TENERIFE;;;;;C449C;
380623;PUERTO DE LA CRUZ;;;;;C459Z;
380624;HIERRO AEROPUERTO;;;;;C929I;
390592;Santander;;;;;1111;
391083;CASTRO URDIALES-EDAR;30;481059;4804676;;1083L;
391089;RAMALES DE LA VICTORIA-ETAP;30;461783;4789333;;;
391096;TRETO;30;461961;4804973;;;
391102;SOBA-ALTO MIERA;30;444272;4782204;;;
391109;SANTANDER AEROPUERTO;30;432708;4808749;;1109;
391111;SANTANDER,CMT;30;435270;4815666;;1111X;
391124;VILLACARRIEDO - SANTIBAÑEZ;30;431039;4788434;;;
391135;BÁRCENA MAYOR-TORIZ;30;401271;4777849;;;
391152;SAN FELICES DE BUELNA-TARRIBA;30;414907;4791549;;;
391154;TORRELAVEGA-SIERRAPANDO;30;416739;4801152;;;
391159;SAN VICENTE, FARO;30;387248;4805437;;;
391167;FUENTE DÉ-TELEFÉRICO;30;352587;4778389;;;
391174;TAMA;30;369837;4782358;;;
391176;TRESVISO;30;364581;4790577;;;
391740;ALTAMIRA;30;408911;4803320;;;
399001;NESTARES;30;405392;4760574;;;
399016;CUBILLO DE EBRO;30;415606;4740202;;;
399017;ALTO CAMPOO;30;388037;4765804;;;
399019;POLIENTES-CASYC;30;423641;4739738;;;
399020;SANTANDER, CIUDAD;;;;;1110;
399021;SAN VICENTE DE LA BARQUERA;;;;;1159;
399022;REINOSA;;;;;9001D;
399023;VALDERREDIBLE, POLIENTES;;;;;9019B;
40000;PORTATIL;;;;;;
40B001;Coca;;;;;;
40B002;Cantalejo;;;;;;
40B003;Las Casillas (B);;;;;;
40I001;Gomezserracín;;;;;;
40I002;Nava de la Asunción;;;;;;
40I003;Nava ArevaloAV (I);0;0;0;;;
40I004;Vadocondes BU (I);0;0;0;;;
40I005;San Esteban de GormazSO (I);0;0;0;;;
40I006;Olmedo VA (I);;;;;;
40T001;Coca;;;;;;
40T002;Samboal;;;;;;
40T003;Cuellar;;;;;;
40T004;Zarzuela del Pinar;;;;;;
40T005;Gomezserracín;;;;;;
40T006;Navafría;;;;;;
40T007;Torre Val de San Pedro;;;;;;
40T008;Torecaballeros;;;;;;
40T009;El Espinar;;;;;;
40T010;Villacastín;;;;;;
40T011;Carbonero el Mayor;;;;;;
40T012;Santa Mª la Real de Nieva;;;;;;
40T013;Turégano;;;;;;
40T014;La Losa;;;;;;
40T015;Cantalejo;;;;;;
40T016;Turégano;;;;;;
40T017;Fuentidueña;;;;;;
40T018;Hontalbilla;;;;;;
40T019;Pradales;;;;;;
40T020;Fesno de Cantespino;;;;;;
40T021;Valdevacas de Montejo;;;;;;
40T022;Cerro de la Horca (T);0;0;0;;;
40T023;Santibañez (T);0;0;0;;;
40T024;Tolocirio (T);;;;;;
40T025;LA PINILLA, ESTACIÓN DE ESQUÍ;;;;;2150H;
40T026;SEGOVIA;;;;;2465;
40T027;SEGOVIA, INSTITUTO;;;;;2465A;
410001;E.M. El Pedroso;;;;;;
410002;E.M. Aznalcóllar;;;;;;
410003;LA RODA DE ANDALUCÍA;;;;;5612B;
410004;ÉCIJA;;;;;5641X;
410005;CAZALLA DE LA SIERRA;;;;;5704B;
410006;SEVILLA AEROPUERTO;;;;;5783;
410007;MORÓN DE LA FRONTERA;;;;;5796;
420001;Santa Inés. INM;;;;;;
420002;Ucero (INM);0;0;0;;;
42B001;El Amogable;;;;;;
42B002;Taniñe;;;;;;
42B020;Lubia (BASE);;;;;;
42C001;Sarnago (camara);;;;;;
42C002;Berrocal (camara);;;;;;
42C003;Garagueta (camara);;;;;;
42C004;Ventosa (camara);;;;;;
42C005;Almuerzo (camara);;;;;;
42C006;Carrascosa (camara);;;;;;
42C007;Rodadero (camara);;;;;;
42C008;Valduertele (camara);;;;;;
42C009;Lutero (camara);;;;;;
42C010;Madero Movi (camara);;;;;;
42C011;Madero Refu (camara);;;;;;
42C012;Ministra (camara);;;;;;
42C013;Castil de Tierra (camara);;;;;;
42C014;Arcos de Jalon (camara);;;;;;
42C015;Quintana Redonda (camara);;;;;;
42C016;Abejar (camara);;;;;;
42C017;Vinuesa (camara);;;;;;
42C018;Bayubas (camara);;;;;;
42C019;San Cristobal (camara);;;;;;
42I001;Almazán;;;;;;
42I002;San Esteban de Gormaz;;;;;;
42I003;Fuentecantos;;;;;;
42I101;Hinojosa del Campo;;;;;;
42IM01;Soria (INM);;;;;2030;
42IM02;La Poveda (INM);;;;;;
42IM03;Vinuesa (INM);0;0;0;;;
42IM04;Burgo de Osma (INM);0;0;0;;;
42IM05;Liceras (INM);;;;;;
42IM06;La Riba de Escalote (INM);;;;;;
42IM07;Arcos de Jalon (INM);0;0;0;;;
42IM08;Almazul (INM);;;;;;
42IM09;Olvega (INM);;;;;;
42T001;Cabeza Alta;;;;;;
42T002;San Cristóbal;;;;;;
42T003; 2º Grupo;;;;;;
42T004;Lubia;;;;;;
42T005;El Mirador;;;;;;
42T006;Molinos;;;;;;
42T007;Pajarejos;;;;;;
42T008;Los Poyales;;;;;;
42T009;Taniñe;;;;;;
42T010;Almazán;;;;;;
42T011;Las Tres Fuentes;;;;;;
42T012;Andaluz;;;;;;
42T013;La Atalaya;;;;;;
42T014;El Berrocal;;;;;;
42T015;Brabojos;;;;;;
42T016;Cubillos;;;;;;
42T017;Espejón;;;;;;
42T018;El Madero;;;;;;
42T019;Mataelhornillo;;;;;;
42T020;Mojón Pardo;;;;;;
42T021;Las Riscas;;;;;;
42T022;Otero Mayor;;;;;;
42T023;Panderín;;;;;;
42T024;Peñota;;;;;;
42T025;El Santo;;;;;;
42T026;Toranzo;;;;;;
42T027;Valdenebro;;;;;;
42T028;Las Veceas;;;;;;
42T029;Ventosinos;;;;;;
42T030;Villaciervos;;;;;;
42T031;Coronillas;;;;;;
42T032;Hinodejo;;;;;;
42T033;Montenegero (PV);;;;;;
430001;Estació portàtil;;;;;;
430002;Nulles;;;;;;
430003;Vila-rodona;;;;;;
430004;Botarell;;;;;;
430005;Prades;;;;;;
430006;Riudoms;;;;;;
430007;Vinyols i els Arcs - Cambrils;;;;;;
430008;Aldover;;;;;;
430009;Deltebre - el Fangar;;;;;;
430010;El Perelló;;;;;;
430011;l'Aldea;;;;;;
430012;l'Ametlla de Mar;;;;;;
430013;El Montmell;;;;;;
430014;El Vendrell;;;;;;
430015;la Bisbal del Penedès;;;;;;
430016;Blancafort;;;;;;
430017;l'Espluga de Francolí;;;;;;
430018;Santa Coloma de Queralt;;;;;;
430019;Alcanar;;;;;;
430020;Amposta;;;;;;
430021;Mas de Barberans;;;;;;
430022;Mas de Barberans;;;;;;
430023;Sant Carles de la Ràpita;;;;;;
430024;Illa de Buda;;;;;;
430025;els Valentins;;;;;;
430026;Falset;;;;;;
430027;Margalef;;;;;;
430028;Masroig;;;;;;
430029;Torroja del Priorat;;;;;;
430030;Ulldemolins;;;;;;
430031;Ascó;;;;;;
430032;Benissanet;;;;;;
430033;Riba-roja d'Ebre;;;;;;
430034;Vinebre;;;;;;
430035;Constantí - Mas Bové;;;;;;
430036;Torredembarra;;;;;;
430037;Batea;;;;;;
430038;Horta de Sant Joan;;;;;;
430039;Área de inicio del incendio;0;0;0;;;
430040; E.M.A Gandesa;0;0;0;;;
430041;PARC NATURAL DELS PORTS;0;0;0;;;
430042;VANDELLÒS;;;;;0002I;
430043;REUS AEROPUERTO;;;;;0016A;
430044;ESTACIÓN DE TORTOSA (ROQUETES);;;;;9981A;
430045;SANT JAUME D'ENVEJA;;;;;9987P;
430046;Riudecanyes;0;0;0;;;
440018;La Picosa;30;762785;4523606;PF403;;
440021;San Just;30;687492;4515224;PF416;;
440026;Bramaderas;30;711366;4474876;PF429;;
440030;Pico del Buitre;30;669283;4434087;PF433;;
440032;Peña la Cruz;30;640057;4462472;PF419;;
440038;Peña Blanca;30;612912;4480048;PF425;;
440059;Alto de Fonfría;30;658750;4539781;PF409;;
440060;Calanda;30;732507;4536510;;9569A;
440061;Castellote, Depósito;30;726488;4519840;;9561X;
440062;Cedrillas, Antenas;30;682420;4477760;;8458X;
440063;Jabaloyas;30;635114;4455170;;8376;
440064;Montalbán;30;686094;4522070;;9531Y;
440065;Mosqueruela, Depósito;30;716146;4471100;;8486X;
440066;Muniesa;30;684476;4544530;;9513X ;
440067;Santa Eulalia del Campo;30;642145;4492010;;9374X;
440068;Teruel;30;659303;4468350;;8368U;
440069;Valderrobres;30;765118;4529460;;9935X;
440070;Albarracín;30;632227;4475510;;8354X;
440071;Alcañiz;30;740193;4549140;;9573X;
440072;Andorra, Horcallana;30;718105;4539150;;9550C;
440073;Bello;30;626772;4531120;;9998X;
440074;Calamocha;30;643697;4531950;;9381I;
440075;Híjar, Depósito;30;714586;4561000;;9546B;
440076;Fonfría;30;660860;4539990;;9436X ;
440077;Teruel;30;659303;4468350;;8368U;
440078;Calamocha, Aeródromo;;;;;;
440079;Calamocha;30;643697;4531950;;9381I;
440080;Calanda;30;732507;4536510;;9569A;
440081;Alcañiz;30;740193;4549140;;9573X;
440082;Alto de la Cruz;30;637765;4532908;PF410;;
440083;Cabezo Alto;30;677268;4469680;PF435;;
440084;Cabezo de la Aliaga;30;683468;4527534;PF412;;
440085;Cabezo de San Antón;30;663939;4543945;PF408;;
440086;Capellanía;30;709824;4491632;PF415;;
440087;Cerro Antona;30;705180;4463326;PF430;;
440088;Cerro Marinero;30;612354;4492001;PF427;;
440089;Cerro Pelado;30;683705;4430225;PF432;;
440090;Cruz de Santa Barbara;30;608247;4475530;PF424;;
440091;El Cuerno;30;617638;4464033;PF422;;
440092;El Morron;30;724714;4510317;PF413;;
440093;El Portillo;30;607359;4469266;PF423;;
440094;El Val;30;669314;4446901;PF434;;
440095;Javalon;30;634271;4453850;PF420;;
440096;La Sarriosa;30;622413;4461286;PF421;;
440097;Las Ventas de Valdealgorfa;30;750338;4540218;PF401;;
440098;Majalinos;30;701469;4514684;PF406;;
440099;Monroyo ;30;749542;4519789;PF405;;
440100;Muela Mujer;30;712300;4501810;PF414;;
440101;Peña Arcil;30;694274;4464365;PF436;;
440102;Peña del Gato;30;709893;4543790;PF407;;
440103;Puerto Mínguez;30;665359;4522351;PF417;;
440104;Puerto Pinar;30;693807;4552997;PF411;;
440105;San Cristobal TE;30;767915;4544645;PF402;;
440106;Santa Isabel;30;701838;4450913;PF431;;
440107;Sierra Alta;30;619534;4482376;PF426;;
440108;Sierra Carbonera;30;640014;4469365;PF418;;
440109;Sierra Molinera;30;754340;4522769;PF404;;
440110;Tamborero;30;722287;4481141;PF428;;
450001;Añover de Tajo;;;;;;
450002;Almorox;;;;;;
450003;Base de HC Robledo del Buey;;;;;;
450004;Calderina;;;;;;
450005;Dehesa Boyal;;;;;;
450006;La Puebla de Montalbán;;;;;;
450007;Oropesa;;;;;;
450008;El Piélago;;;;;;
450009;San Pablo;;;;;;
450010;Los Aljibes;;;;;;
450011;La Estrella;;;;;;
450012;Castillazo;;;;;;
450013;Quintos de Mora;;;;;;
450014;La Iglesuela;;;;;;
450015;Valdeverdeja;;;;;;
450016;Tierras de Talavera;;;;;;
450017;Hontanar;;;;;;
450018;Base Quinto Don Pedro;;;;;;
450019;COP de Toledo;0;0;0;;;
450020;Base Cerro Negro (Talavera de;0;0;0;;;
451307;Base de Alcoba;0;0;0;;;
451308;TOLEDO, LORENZANA;;;;;3259;
451309;TOLEDO;;;;;3260B;
451310;SAN PABLO DE LOS MONTES;;;;;3298X;
451311;TALAVERA DE LA REINA;;;;;3365A;
451312;QUINTANAR DE LA ORDEN;;;;;4061X;
451313;MADRIDEJOS;;;;;4067;
460001;Mondúber;;;;;;
460002;La Travina;;;;;;
460003;El Gavilán;;;;;;
460004;Pico del Remedio;;;;;;
460005;Sierra Martés;;;;;;
460006;Sierra Negrete;;;;;;
460007;Alto del Pino;;;;;;
460008;Caroche;;;;;;
460009;Vallada;;;;;;
460010;Castillico;;;;;;
460011;Cerro Simón;;;;;;
460012;El Palmeral;0;0;0;;;
460013;Beniatjar;0;0;0;;;
460014;Las Hierbas;0;0;0;;;
460015;Alto Negro;30;675764;441537;EM46103;;
460016;Portátil;0;0;0;2;;
460017;Buena Leche;30;730849;435808;EM46105;;
460018;Valdesierras;30;658453;440436;OF46105;;
460019;Pico Ropé;30;673386;438767;EM46108;;
460020;Centro Recuperación El Saler ;30;730849;435808;EM46230;;
460021;CIEF (Quart de Poblet);30;713155;437242;EM46231;;
460022;Cerro Carpio;30;652730;439880;EM46301;;
460023;Moluengo;30;633729;437210;EM46304;;
460024;La Herrada;30;669584;436654;EM46305;;
460025;Casa del Doctor;30;655577;435967;EM46306;;
460026;Sierra del Ave;30;691550;435299;EM46308;;
460027;Besori;30;713045;435332;EM46401;;
460028;Vivero de la Garrofera;30;712241;433649;EM46430;;
460029;Alto de Alcola;30;670809;434267;EM46501;;
460030;Monte Mayor;30;690851;433217;EM46503;;
460031;La Hunde;30;654608;432598;EM46505;;
460032;Caperucho;30;681668;429678;EM46603;;
460033;Vivero de La Yesa;30;675349;441883;EM46131;;
460034;Reserva Valenciana Caza Muela ;30;679103;433857;EM46630;;
460035;UT902;0;0;0;EM46902;;
460036;Unidad de Motorización 1;0;0;0;EM46910;;
460037;AVAMET;0;0;0;;;
460038;Vivero El  Hontanar ;0;638844;444141;EM46130;;
460039;OLIVA;;;;;8058X;
460040;XÀTIVA;;;;;8293X;
460041;UTIEL;;;;;8309X;
460042;POLINYÀ DE XÚQUER;;;;;8325X;
460043;VALENCIA AEROPUERTO;;;;;8414A;
460044;VALÈNCIA;;;;;8416;
460045;VALÈNCIA, VIVEROS;;;;;8416Y;
460046;OTRA PROVINCIA;0;0;0;;;
470001;INM;;;;;;
470002;Inforiego;;;;;;
470003;Villabañez;30;374600;4608603;;;
470004;El Curto;30;324767;4628536;;;
47B001;Vivero;;;;;;
47B002;Villanubla;;;;;;
47I001;Mayorga;;;;;;
47I002;Torrecilla de la Orden;;;;;;
47I003;Olmedo;;;;;;
47I004;Valladolid;;;;;2422;
47I005;Encinas de Esgueva;;;;;;
47I006;Tordesillas;;;;;;
47I007;Valbuena de Duero;;;;;;
47I008;Medina de Rioseco;;;;;;
47T003;Mucientes;;;;;;
47T004;Esguevillas;;;;;;
47T005;Pesquera;;;;;;
47T006;Carrascal;;;;;;
47T007;Santibáñez;;;;;;
47T008;Arenas;;;;;;
47T009;Iscar;;;;;;
47T010;Mojados;;;;;;
47T011;Olmedo;;;;;2503X;
47T012;Tordesillas;;;;;;
47T013;La Espina;;;;;;
47T014;Monteblanco;;;;;;
47T015;VALLADOLID AEROPUERTO;;;;;2539;
480001;Aeropuerto de Bilbao;0;506271;4794222;;1082;
480002;LEKEITIO;;;;;1055B;
480003;MACHICHACO;;;;;1057B;
480004;PUNTA GALEA;;;;;1059X;
480005;GÜEÑES;;;;;1078I;
49B001;Rosinos;;;;;;
49B002;Villardeciervos;;;;;;
49I001;Colinas de Trasmonte;;;;;;
49I002;Villaralbo;;;;;;
49I004;Villalpando;;;;;;
49I005;Pozuelo de Tábaro;;;;;;
49I006;Barcial del Barco;;;;;;
49I007;Toro;;;;;;
49T001;Arrabalde;;;;;;
49T002;Alto de Carmona;;;;;;
49T003;Congosta;;;;;;
49T004;Ermita de Gracia;;;;;;
49T005;Alto de Mahide;;;;;;
49T006;La Pedrizona;;;;;;
49T007;Moveros;;;;;;
49T008;Muelas;;;;;;
49T009;Nuez;;;;;;
49T010;Pedralba;;;;;;
49T011;Peleagonzalo;;;;;;
49T012;Robledo;;;;;;
49T013;Sagallos;;;;;;
49T014;Villardeciervos;;;;;2775X;
49T015;Villarejo;;;;;;
49T016;Villarino;;;;;;
49T017;ZAMORA;;;;;2614;
49T018;BENAVENTE;;;;;2755X;
500001;Alhama de Aragón, Depósito;30;592497;4571870;;9354X;
500002;Calatayud;30;613364;4576400;;9394X;
500003;Caspe, Plana del Pilón;30;748273;4568550;;9574B;
500004;Castejón de Valdejasa, Depósi;30;666025;4649960;;9336D;
500005;Ejea de los Caballeros;30;653774;4664890;;9321X;
500006;La Almunia de Doña Godina;30;635182;4593430;;9427X;
500007;Leciñena;30;697969;4629940;;9495Y ;
500008;Quinto;30;708568;4589400;;9510X;
500009;Sos del Rey Católico;30;646804;4705820;;9244X;
500010;Tarazona;30;605873;4641090;;9299X;
500011;Valmadrid;30;676614;4590100;;9501X;
500012;Zaragoza, Aeropuerto;30;666170;4614010;;9434;
500013;Zaragoza, Valdespartera;30;672034;4609740;;9434P;
500014;Daroca;;;;;9390;
500015;Zaragoza, Aeropuerto;30;666170;4614010;;9434;
500016;Zaragoza, Valdespartera;30;672034;4609740;;9434P;
500017;Bujaraloz;;;;;9576C;
500018;Alto de la Liebre;30;578820;4569105;PF515;;
500019;Alto del Campillo;30;596018;4558602;PF514;;
500020;Carnicero;30;677472;4587107;PF507;;
500021;Cruz de San Vicente;30;746458;4580751;PF518;;
500022;El Viso;30;594137;4579198;PF516;;
500023;El Yugo;30;764367;4570743;PF519;;
500024;La Magdalena;30;657150;4709877;PF502;;
500025;La Nevera;30;637399;4578531;PF513;;
500026;Palomera;30;674280;4643045;PF505;;
500027;Peñaflor;30;687895;4623557;PF506;;
500028;Pico del Rayo;30;627027;4579923;PF512;;
500029;Puy Esteban;30;720239;4612321;PF223;;
500030;Puy Moné;30;665557;4697383;PF503;;
500031;Puy Sevilla;30;668751;4675192;PF504;;
500032;San Cristobal ZA;30;608980;4611029;PF511;;
500033;San José;30;603449;4635832;PF510;;
500034;Santa Cruz;30;620426;4552397;PF521;;
500035;Santuario de la Misericordia;30;616717;4633761;PF509;;
500036;Vidiella;30;659557;4717257;PF501;;
500037;Virgen de Herrera;30;658865;4559121;PF520;;
500038;Virgen de la Sierra;30;604848;4599406;PF517;;
500039;Virgen del Águila;30;648481;4567831;PF508;;
510001;CEUTA, MONTE HACHO;;;;;5000A;
510002;CEUTA;;;;;5000C;
520001;MELILLA;;;;;6000A;
7;Estaciones Agricultura y Pesca;0;0;;;;
